label,kind,row,alpha_or_c,seed,do_sample,prompt_idx,gc,entropy,distinct2,distinct3,distinct4,longest_homopolymer,mean_homopolymer,top3mer_share,top6mer_share,non_acgt_filter_rate,self_nll,n_filtered,n_raw
row2371_grid,alpha,2371,1.0,42,True,72,0.5234375,7.773721948266029,0.04177545691906005,0.16753926701570682,0.5249343832020997,5,1.381294964028777,0.031413612565445025,0.0079155672823219,0.0,8.104583740234375,384,384
row2371_grid,alpha,2371,1.0,42,True,73,0.5130208333333334,8.034271873533726,0.04177545691906005,0.16753926701570682,0.5249343832020997,5,1.3714285714285714,0.028795811518324606,0.005277044854881266,0.0,8.38929557800293,384,384
row2371_grid,alpha,2371,1.0,42,True,74,0.3723958333333333,2.831234914250672,0.04177545691906005,0.1518324607329843,0.4015748031496063,5,1.3665480427046264,0.07068062827225131,0.010554089709762533,0.0,3.4875006675720215,384,384
row2371_grid,alpha,2371,1.0,42,True,75,0.46875,8.060586236417294,0.04177545691906005,0.16753926701570682,0.5328083989501312,5,1.3763440860215055,0.031413612565445025,0.005277044854881266,0.0,8.405598640441895,384,384
row2371_grid,alpha,2371,1.0,42,True,76,0.3203125,7.772981680929661,0.04177545691906005,0.15968586387434555,0.43832020997375326,6,1.4600760456273765,0.06282722513089005,0.0079155672823219,0.0,7.865962982177734,384,384
row2371_grid,alpha,2371,1.0,42,True,77,0.3645833333333333,7.973567649722099,0.04177545691906005,0.16753926701570682,0.49868766404199477,5,1.3763440860215055,0.041884816753926704,0.0079155672823219,0.0,8.148615837097168,384,384
row2371_grid,alpha,2371,1.0,42,True,78,0.4895833333333333,7.714493274688721,0.04177545691906005,0.16753926701570682,0.5013123359580053,5,1.352112676056338,0.028795811518324606,0.005277044854881266,0.0,7.974655628204346,384,384
row2371_grid,alpha,2371,1.0,42,True,79,0.453125,8.049883924424648,0.04177545691906005,0.1649214659685864,0.5065616797900262,5,1.3150684931506849,0.034031413612565446,0.0079155672823219,0.0,8.310617446899414,384,384
row2371_grid,alpha,2371,1.0,42,True,80,0.3177083333333333,7.774586603045464,0.04177545691906005,0.15968586387434555,0.44881889763779526,5,1.4382022471910112,0.06544502617801047,0.0079155672823219,0.0,7.867875576019287,384,384
row2371_grid,alpha,2371,1.0,42,True,81,0.375,7.899748645722866,0.04177545691906005,0.1649214659685864,0.4881889763779528,5,1.3061224489795917,0.03664921465968586,0.005277044854881266,0.0,8.153519630432129,384,384
